movie_id,title,overview,genres,keywords,cast,crew,vote_average,popularity,image info
11836,The SpongeBob SquarePants Movie,"[""There's"", 'trouble', 'brewing', 'in', 'Bikini', 'Bottom.', 'Someone', 'has', 'stolen', 'King', ""Neptune's"", 'crown,', 'and', 'it', 'looks', 'like', 'Mr.', 'Krab,', ""SpongeBob's"", 'boss,', 'is', 'the', 'culprit.', 'Though', ""he's"", 'just', 'been', 'passed', 'over', 'for', 'the', 'promotion', 'of', 'his', 'dreams,', 'SpongeBob', 'stands', 'by', 'his', 'boss,', 'and', 'along', 'with', 'his', 'best', 'pal', 'Patrick,', 'sets', 'out', 'on', 'a', 'treacherous', 'mission', 'to', 'Shell', 'City', 'to', 'reclaim', 'the', 'crown', 'and', 'save', 'Mr.', ""Krab's"", 'life.']","['Animation', 'Comedy', 'Family']","['ocean', 'sea', 'star', 'water', 'freeze', 'spongebob']","['TomKenny', 'ClancyBrown', 'RodgerBumpass']",['StephenHillenburg'],6.7,27.870755,"{'bar': 1.778, 'bfp': '/5qWtPhMLxY7cS1GkAvJZlPKgNPd.jpg', 'bh': 1080, 'bw': 1920, 'lar': 1.082, 'lfp': '/spJel7dBlbsv4Z6nmS9H67aQitM.png', 'lh': 969, 'lw': 1048, 'par': 0.667, 'pfp': '/aKyBFJszXTA7xOSTt6Sp7l25EVT.jpg', 'ph': 1500, 'pw': 1000}"
322,Mystic River,"['A', 'story', 'about', 'friendship', 'and', 'loyalty,', 'guilt', 'and', 'vengeance,', 'and', 'the', 'fateful', 'affect', 'the', 'past', 'has', 'on', 'the', 'present.']","['Thriller', 'Crime', 'Drama', 'Mystery']","['childabuse', 'sexualabuse', 'lossofchild', 'repayment', 'suppressedpast', 'arbitrarylaw', 'boston', ""workers'quarter"", 'referencetosprite', 'child']","['SeanPenn', 'TimRobbins', 'KevinBacon']",['ClintEastwood'],7.6,31.242999,"{'bar': 1.778, 'bfp': '/spCK0BrZD1pHxCuGl8jai0df9J4.jpg', 'bh': 1080, 'bw': 1920, 'lar': 2.331, 'lfp': '/rWJBDdgznSBPFdje5IQ8eiaesoP.png', 'lh': 540, 'lw': 1259, 'par': 0.667, 'pfp': '/e2VNohx5jb7I6HUamCuGhKvzXDR.jpg', 'ph': 1500, 'pw': 1000}"
70,Million Dollar Baby,"['Despondent', 'over', 'a', 'painful', 'estrangement', 'from', 'his', 'daughter,', 'trainer', 'Frankie', 'Dunn', ""isn't"", 'prepared', 'for', 'boxer', 'Maggie', 'Fitzgerald', 'to', 'enter', 'his', 'life.', 'But', ""Maggie's"", 'determined', 'to', 'go', 'pro', 'and', 'to', 'convince', 'Dunn', 'and', 'his', 'cohort', 'to', 'help', 'her.']",['Drama'],"['transporter', 'suicideattempt', 'strongwoman', 'boxer', 'dyinganddeath', 'strokeoffate', 'training', 'advancement', 'sport', 'femaleprotagonist', 'boxingtrainer', 'determination']","['ClintEastwood', 'HilarySwank', 'MorganFreeman']",['ClintEastwood'],7.7,70.456012,"{'bar': 1.778, 'bfp': '/oGMomeS7bE43eN8SGJUaKvQnmud.jpg', 'bh': 2160, 'bw': 3840, 'lar': 16.745, 'lfp': '/l8FVYSczmnSpaPeWQxPY5N8tugh.png', 'lh': 47, 'lw': 787, 'par': 0.667, 'pfp': '/7yWwlgq12qZ4nMLQHhEf8ITaggn.jpg', 'ph': 3000, 'pw': 2000}"
9535,Analyze This,"['Countless', 'wiseguy', 'films', 'are', 'spoofed', 'in', 'this', 'film', 'that', 'centers', 'on', 'the', 'neuroses', 'and', 'angst', 'of', 'a', 'powerful', 'Mafia', 'racketeer', 'who', 'suffers', 'from', 'panic', 'attacks.', 'When', 'Paul', 'Vitti', 'needs', 'help', 'dealing', 'with', 'his', 'role', 'in', 'the', '""family,""', 'unlucky', 'shrink', 'Dr.', 'Ben', 'Sobel', 'is', 'given', 'just', 'days', 'to', 'resolve', ""Vitti's"", 'emotional', 'crisis', 'and', 'turn', 'him', 'into', 'a', 'happy,', 'well-adjusted', 'gangster.']","['Comedy', 'Crime']","['newyork', 'mafiaboss', 'wedding', 'psychiatrist']","['RobertDeNiro', 'BillyCrystal', 'LisaKudrow']",['HaroldRamis'],6.4,29.415229,"{'bar': 1.778, 'bfp': '/oas0DvvhhaMncvn805LjepxeoZh.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg', 'ph': 1500, 'pw': 1000}"
11036,The Notebook,"['An', 'epic', 'love', 'story', 'centered', 'around', 'an', 'older', 'man', 'who', 'reads', 'aloud', 'to', 'a', 'woman', 'with', ""Alzheimer's."", 'From', 'a', 'faded', 'notebook,', 'the', 'old', ""man's"", 'words', 'bring', 'to', 'life', 'the', 'story', 'about', 'a', 'couple', 'who', 'is', 'separated', 'by', 'World', 'War', 'II,', 'and', 'is', 'then', 'passionately', 'reunited,', 'seven', 'years', 'later,', 'after', 'they', 'have', 'taken', 'different', 'paths.']","['Romance', 'Drama']","['poem', 'river', 'sadness', 'fight', ""loveofone'slife"", 'dementia', 'class', 'secretlove', 'tears', 'candle', 'mailbox']","['RachelMcAdams', 'RyanGosling', 'GenaRowlands']",['NickCassavetes'],7.7,55.109138,"{'bar': 1.778, 'bfp': '/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg', 'bh': 1080, 'bw': 1920, 'lar': 5.972, 'lfp': '/pxzqUHnST914RP1j03bC0MB2Ra2.png', 'lh': 212, 'lw': 1266, 'par': 0.667, 'pfp': '/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg', 'ph': 1500, 'pw': 1000}"
6557,27 Dresses,"['Altruistic', 'Jane', 'finds', 'herself', 'facing', 'her', 'worst', 'nightmare', 'as', 'her', 'younger', 'sister', 'announces', 'her', 'engagement', 'to', 'the', 'man', 'Jane', 'secretly', 'adores.']","['Comedy', 'Romance']","['lovesickness', 'newspaper', 'bar', 'sistersisterrelationship', 'newlove', 'weddingplaner', 'witness', 'bride', 'bridesmaid', 'sister', 'music', 'romanticcomedy', 'siblingrivalry', 'reporter', 'wedding', 'womandirector']","['KatherineHeigl', 'JamesMarsden', 'MalinÅkerman']",['AnneFletcher'],6.1,30.695228,"{'bar': 1.778, 'bfp': '/gE1GAqWsQwxNCUkzBfDqc6BNuUG.jpg', 'bh': 1080, 'bw': 1920, 'lar': 5.114, 'lfp': '/b8Vr3VznytpZ06wvb4TQBeaGPwj.png', 'lh': 281, 'lw': 1437, 'par': 0.667, 'pfp': '/8ojSQ3BLHVORyOxYmNJROonWivX.jpg', 'ph': 2700, 'pw': 1800}"
18126,Hannah Montana: The Movie,"['When', 'Miley', 'Stewart', '(aka', 'pop-star', 'Hannah', 'Montana)', 'gets', 'too', 'caught', 'up', 'in', 'the', 'superstar', 'celebrity', 'lifestyle,', 'her', 'dad', 'decides', ""it's"", 'time', 'for', 'a', 'total', 'change', 'of', 'scenery.', 'But', 'sweet', 'nibblets!', 'Miley', 'must', 'trade', 'in', 'all', 'the', 'glitz', 'and', 'glamour', 'of', 'Hollywood', 'for', 'some', ""ol'"", 'blue', 'jeans', 'on', 'the', 'family', 'farm', 'in', 'Tennessee,', 'and', 'question', 'if', 'she', 'can', 'be', 'both', 'Miley', 'Stewart', 'and', 'Hannah', 'Montana.', 'With', 'a', 'little', 'help', 'from', 'her', 'friends', '–', 'and', 'awesome', 'guest', 'stars', 'Taylor', 'Swift,', 'Rascal', 'Flatts', 'and', 'Vanessa', 'Williams', '–', 'will', 'she', 'figure', 'out', 'whether', 'to', 'choose', 'Hannah', 'or', 'Miley?']","['Comedy', 'Drama', 'Family', 'Music', 'Romance']","['doublelife', 'popstar', 'musical', 'tennessee', 'teenagegirl', 'teenmovie', 'teenager', 'hometown', 'famous']","['MileyCyrus', 'BillyRayCyrus', 'EmilyOsment']",['PeterChelsom'],6.0,13.788422,"{'bar': 1.778, 'bfp': '/uH7GKwsOIq5u0OD1EIfvzihC8dQ.jpg', 'bh': 810, 'bw': 1440, 'lar': 1.612, 'lfp': '/rBTqk2eICCUgszjVJ6oBy66nTSX.png', 'lh': 756, 'lw': 1219, 'par': 0.667, 'pfp': '/nZUKhfpUCFfTy24LGBHdDlK5RLx.jpg', 'ph': 3000, 'pw': 2000}"
16340,Rugrats in Paris: The Movie,"['The', 'Rugrats', 'are', 'back!', ""There's"", 'Tommy', 'the', 'brave', 'one,', 'Chuckie', 'the', 'timid', 'one,', 'Phil', 'and', 'Lil', 'the', 'odd', 'couple,', 'Dil,', 'and', 'spoiled', 'brat', 'Angelica.', 'This', 'time', ""they're"", 'wreaking', 'havoc', 'in', 'Paris,', 'France,', 'where', ""Tommy's"", 'dad', 'Stu', 'is', 'summoned', 'after', 'yet', 'another', 'one', 'of', 'his', 'inventions', 'took', 'a', 'dump.']","['Adventure', 'Animation', 'Comedy', 'Family']","['paris', 'invention']","['E.G.Daily', 'SusanSarandon', 'JohnLithgow']",['StigBergqvist'],6.0,4.590277,"{'bar': 1.778, 'bfp': '/9yxIBACv6GZs9JrhizDW6SEYaNu.jpg', 'bh': 1080, 'bw': 1920, 'lar': 1.213, 'lfp': '/t9GrPPlNjXnC2yPFWvXVlqvzyn9.png', 'lh': 300, 'lw': 364, 'par': 0.667, 'pfp': '/1H0c36qo2Wv3LTr2UPDDLHBkPN5.jpg', 'ph': 2562, 'pw': 1708}"
10333,The Prince of Tides,"['A', 'troubled', 'man', 'talks', 'to', 'his', 'suicidal', ""sister's"", 'psychiatrist', 'about', 'their', 'family', 'history', 'and', 'falls', 'in', 'love', 'with', 'her', 'in', 'the', 'process.']","['Drama', 'Romance']","['americanfootball', 'trainer', 'twinsister', 'suppressedpast', 'psychiatrist', 'extramaritalaffair', 'womandirector']","['NickNolte', 'BarbraStreisand', 'BlytheDanner']",['BarbraStreisand'],5.9,3.845231,"{'bar': 1.778, 'bfp': '/lrhZ2Zfgsgu078X3EC4XMCTe3Vf.jpg', 'bh': 900, 'bw': 1600, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/9XnfC64QRUp5HYPtSVasi7L9NGk.jpg', 'ph': 1500, 'pw': 1000}"
4476,Legends of the Fall,"['An', 'epic', 'tale', 'of', 'three', 'brothers', 'and', 'their', 'father', 'living', 'in', 'the', 'remote', 'wilderness', 'of', '1900s', 'USA', 'and', 'how', 'their', 'lives', 'are', 'affected', 'by', 'nature,', 'history,', 'war,', 'and', 'love.']","['Adventure', 'Drama', 'Romance', 'War']","['brotherbrotherrelationship', 'montana', 'basedonnovel', 'worldwari', 'journeyroundtheworld']","['BradPitt', 'AnthonyHopkins', 'AidanQuinn']",['EdwardZwick'],7.2,26.952727,"{'bar': 1.778, 'bfp': '/yrrGrMObuLGXs5k26pEz51xinGE.jpg', 'bh': 720, 'bw': 1280, 'lar': 4.494, 'lfp': '/tJpoh2pzV2aIYgKMVsMu3vMF7t2.png', 'lh': 174, 'lw': 782, 'par': 0.667, 'pfp': '/s1N6LzBgFIbeSahlU5DIn5hlmxy.jpg', 'ph': 1500, 'pw': 1000}"
22947,Up in the Air,"['George', 'Clooney', 'plays', 'the', 'dry', 'cynical', 'character', 'of', 'Ryan', 'Bingham,', 'an', 'executive', 'who', 'specializes', 'in', '""downsizing"".', 'Ryan', 'lives', 'out', 'of', 'his', 'suitcase,', 'traveling', 'the', 'country', 'for', 'the', 'sole', 'purpose', 'terminating', 'unwanted', 'employees', 'day', 'after', 'day.', 'Just', 'as', 'Ryan', 'is', 'about', 'to', 'reach', 'his', 'life-long', 'goal', 'of', 'the', 'ten', 'million', 'mile', 'frequent', 'flyer', 'mark', 'some', 'major', 'changes', 'come', 'his', 'way.', 'Changes', 'that', 'threaten', 'to', 'crack', 'the', 'cold', 'heartless', 'exterior', 'that', 'is', 'Ryan', 'Bingham.']","['Drama', 'Romance']","['suitcase', 'business', 'omaha', 'ontheroad', 'downsizing', 'crosscountry', 'duringcreditsstinger']","['GeorgeClooney', 'VeraFarmiga', 'AnnaKendrick']",['JasonReitman'],6.7,33.704181,"{'bar': 1.778, 'bfp': '/igKMlORj7Df9NikpjwqsGJzItfl.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.706, 'pfp': '/58xAFRqrX23YywunVtwinYb5YV8.jpg', 'ph': 779, 'pw': 550}"
2755,About Schmidt,"['66-year-old', 'Warren', 'Schmidt', 'is', 'a', 'retired', 'insurance', 'salesman', 'and', 'has', 'no', 'particular', 'plans', 'other', 'than', 'to', 'drive', 'around', 'in', 'the', 'motor', 'home', 'his', 'wife', 'insisted', 'they', 'buy.', ""He's"", 'not', 'altogether', 'bitter,', 'but', 'not', 'happy', 'either,', 'as', 'everything', 'his', 'wife', 'does', 'annoys', 'him,', 'and', 'he', 'disapproves', 'of', 'the', 'man', 'his', 'daughter', 'is', 'about', 'to', 'marry.', 'When', 'his', 'wife', 'suddenly', 'dies,', 'he', 'sets', 'out', 'to', 'postpone', 'the', 'imminent', 'marriage', 'of', 'his', 'daughter', 'to', 'a', 'man', 'he', ""doesn't"", 'like,', 'while', 'coping', 'with', 'discoveries', 'about', 'his', 'late', 'wife', 'and', 'himself', 'in', 'the', 'process.']","['Drama', 'Comedy']","['wifehusbandrelationship', 'channelsurfing', 'mullet', 'spiritualjourney', 'lifechanging', 'pioneervillage', 'familygathering']","['JackNicholson', 'KathyBates', 'HopeDavis']",['AlexanderPayne'],6.7,19.925026,"{'bar': 1.778, 'bfp': '/3OqS1Vx4Zi2QiQSBfZ5F2jeBPTr.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/3zUD0PYsXFDudoMPNrbrJOdK46x.jpg', 'ph': 1200, 'pw': 800}"
82654,Warm Bodies,"['After', 'a', 'zombie', 'becomes', 'involved', 'with', 'the', 'girlfriend', 'of', 'one', 'of', 'his', 'victims,', 'their', 'romance', 'sets', 'in', 'motion', 'a', 'sequence', 'of', 'events', 'that', 'might', 'transform', 'the', 'entire', 'lifeless', 'world.']","['Horror', 'Comedy', 'Romance']","['post-apocalyptic', 'dystopia', 'zombie', 'zombieapocalypse', 'interspeciesromance', 'basedonyoungadultnovel']","['NicholasHoult', 'TeresaPalmer', 'AnaleighTipton']",['JonathanLevine'],6.4,43.742241,"{'bar': 1.778, 'bfp': '/dCPLf4u1VAxPLznkYgOlN4ZQhvQ.jpg', 'bh': 2160, 'bw': 3840, 'lar': 5.321, 'lfp': '/roiGmyc6glmfoPXcIiCruoeTJwL.png', 'lh': 240, 'lw': 1277, 'par': 0.667, 'pfp': '/f6Y9beuW9QZ1t7atWCHJCpsAMXJ.jpg', 'ph': 3000, 'pw': 2000}"
59967,Looper,"['In', 'the', 'futuristic', 'action', 'thriller', 'Looper,', 'time', 'travel', 'will', 'be', 'invented', 'but', 'it', 'will', 'be', 'illegal', 'and', 'only', 'available', 'on', 'the', 'black', 'market.', 'When', 'the', 'mob', 'wants', 'to', 'get', 'rid', 'of', 'someone,', 'they', 'will', 'send', 'their', 'target', '30', 'years', 'into', 'the', 'past', 'where', 'a', 'looper,', 'a', 'hired', 'gun,', 'like', 'Joe', 'is', 'waiting', 'to', 'mop', 'up.', 'Joe', 'is', 'getting', 'rich', 'and', 'life', 'is', 'good', 'until', 'the', 'day', 'the', 'mob', 'decides', 'to', 'close', 'the', 'loop,', 'sending', 'back', ""Joe's"", 'future', 'self', 'for', 'assassination.']","['Action', 'Thriller', 'ScienceFiction']","['suicide', 'assassin', 'drugaddiction', 'future', 'timetravel', 'dystopia', 'retirement', 'boy', 'murder', 'organizedcrime', 'tragedy', 'execution', 'violence', 'criminal', 'drugaddict', 'contractkiller', 'neo-noir']","['JosephGordon-Levitt', 'BruceWillis', 'EmilyBlunt']",['RianJohnson'],6.6,46.377628,"{'bar': 1.778, 'bfp': '/4bAwGmE9Sl4FeXoHWVWLXkURHbe.jpg', 'bh': 1080, 'bw': 1920, 'lar': 8.424, 'lfp': '/gtUTx5YctZW6zLcXywPEkGMpdA4.png', 'lh': 151, 'lw': 1272, 'par': 0.667, 'pfp': '/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg', 'ph': 2100, 'pw': 1400}"
16300,Down to Earth,"['After', 'dying', 'before', 'his', 'time,', 'an', 'aspiring', 'comic', 'gets', 'a', 'second', 'shot', 'at', 'life...', 'by', 'being', 'reincarnated', 'as', 'a', 'wealthy', 'but', 'un-likable', 'businessman.']","['Fantasy', 'Comedy', 'ScienceFiction', 'Romance']",[],"['ChrisRock', 'ReginaKing', 'ChazzPalminteri']",['ChrisWeitz'],4.9,9.166658,"{'bar': 1.778, 'bfp': '/eJj2xrbvUsx8NL9wUOtCEyYEynI.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/fL9ElVlOOYrB1px6BkIImBourlE.jpg', 'ph': 1500, 'pw': 1000}"
9598,Babe,"['Babe', 'is', 'a', 'little', 'pig', 'who', ""doesn't"", 'quite', 'know', 'his', 'place', 'in', 'the', 'world.', 'With', 'a', 'bunch', 'of', 'odd', 'friends,', 'like', 'Ferdinand', 'the', 'duck', 'who', 'thinks', 'he', 'is', 'a', 'rooster', 'and', 'Fly', 'the', 'dog', 'he', 'calls', 'mom,', 'Babe', 'realizes', 'that', 'he', 'has', 'the', 'makings', 'to', 'become', 'the', 'greatest', 'sheep', 'pig', 'of', 'all', 'time,', 'and', 'Farmer', 'Hogget', 'knows', 'it.', 'With', 'the', 'help', 'of', 'the', 'sheep', 'dogs', 'Babe', 'learns', 'that', 'a', 'pig', 'can', 'be', 'anything', 'that', 'he', 'wants', 'to', 'be.']","['Fantasy', 'Drama', 'Comedy', 'Family']","['sheep', 'pig', 'affection', 'piglet', 'heroism', 'talkinganimal', 'separation', 'germanshepherd', 'grandson', 'talkingpig']","['ChristineCavanaugh', 'MiriamMargolyes', 'DannyMann']",['ChrisNoonan'],6.0,34.36645,"{'bar': 1.778, 'bfp': '/agkZziO4ZPAsVfKUrJD68lys08P.jpg', 'bh': 2160, 'bw': 3840, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/16MP5FV7zZqVdky5QVR8NbI2Nc7.jpg', 'ph': 2100, 'pw': 1400}"
82696,Hope Springs,"['After', 'thirty', 'years', 'of', 'marriage,', 'a', 'middle-aged', 'couple', 'attends', 'an', 'intense,', 'week-long', 'counseling', 'session', 'to', 'work', 'on', 'their', 'relationship.']","['Drama', 'Comedy', 'Romance']","['renewingweddingvows', 'marriagecounselling']","['MerylStreep', 'SteveCarell', 'TommyLeeJones']",['DavidFrankel'],5.8,12.967137,"{'bar': 1.778, 'bfp': '/ssZybaTV5meHULlPdvcMWCA2DPP.jpg', 'bh': 1080, 'bw': 1920, 'lar': 4.907, 'lfp': '/vqEaYtUeatBH9O7Wn4Ysc8VGs1p.png', 'lh': 843, 'lw': 4137, 'par': 0.667, 'pfp': '/yNuv882GooXiEFRSZLTdLbtGbrD.jpg', 'ph': 3000, 'pw': 2000}"
9870,Forgetting Sarah Marshall,"['When', 'Sarah', 'Marshall', 'dumps', 'aspiring', 'musician', 'Peter', 'Bretter', 'for', 'rock', 'star', 'Aldous', 'Snow,', ""Peter's"", 'world', 'comes', 'crashing', 'down.', 'His', 'best', 'friend', 'suggests', 'that', 'Peter', 'should', 'get', 'away', 'from', 'everything', 'and', 'to', 'fly', 'off', 'to', 'Hawaii', 'to', 'escape', 'all', 'his', 'problems.', 'After', 'arriving', 'in', 'Hawaii', 'and', 'meeting', 'the', 'beautiful', 'Rachel', 'Jansen,', 'Peter', 'is', 'shocked', 'to', 'see', 'not', 'only', 'Aldous', 'Snow', 'in', 'Hawaii,', 'but', 'also', 'Sarah', 'Marshall.']","['Comedy', 'Romance', 'Drama']","['hawaii', 'one-nightstand', 'beauty']","['JasonSegel', 'KristenBell', 'MilaKunis']",['NicholasStoller'],6.4,50.670253,"{'bar': 1.778, 'bfp': '/s39aQY3dK1s6ARrUKP5yeq824nR.jpg', 'bh': 1080, 'bw': 1920, 'lar': 3.759, 'lfp': '/tOJIz48YJ7K0gPYLFsADG3AIsKu.png', 'lh': 340, 'lw': 1278, 'par': 0.667, 'pfp': '/jSKVemmRF2JhFOo5Qvm1TZfHa3H.jpg', 'ph': 2100, 'pw': 1400}"
8292,Four Brothers,"['Four', 'adopted', 'brothers', 'return', 'to', 'their', 'Detroit', 'hometown', 'when', 'their', 'mother', 'is', 'murdered', 'and', 'vow', 'to', 'exact', 'revenge', 'on', 'the', 'killers.']","['Action', 'Crime']","['brotherbrotherrelationship', 'robbery', 'arbitrarylaw', 'adoptivemother', 'revenge', 'murder', 'violence', 'detroit', 'duringcreditsstinger', 'interracialadoption']","['MarkWahlberg', 'TyreseGibson', 'AndréBenjamin']",['JohnSingleton'],6.7,24.694551,"{'bar': 1.778, 'bfp': '/mTvlEAtSkwXW30SkxhFm8pKNU8q.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/mYw3OgPMfPaAOronSuOmGjp5JQE.jpg', 'ph': 1500, 'pw': 1000}"
8780,Baby Mama,"['A', 'successful,', 'single', 'businesswoman', 'who', 'dreams', 'of', 'having', 'a', 'baby', 'discovers', 'she', 'is', 'infertile', 'and', 'hires', 'a', 'working', 'class', 'woman', 'to', 'be', 'her', 'unlikely', 'surrogate.']",['Comedy'],"['pregnancyandbirth', 'surrogatemother']","['TinaFey', 'AmyPoehler', 'DaxShepard']",['MichaelMcCullers'],5.8,11.409124,"{'bar': 1.778, 'bfp': '/bAXBNO44IouVRJ0e6A49LkvFT72.jpg', 'bh': 1080, 'bw': 1920, 'lar': 2.352, 'lfp': '/lOuRfc2FTGbmjDgBTHYWAWHnuZx.png', 'lh': 540, 'lw': 1270, 'par': 0.688, 'pfp': '/gl5utkdzqhePl7Kqmo5hhQexpZA.jpg', 'ph': 1453, 'pw': 1000}"
9715,Hope Floats,"['Birdee', 'Pruitt', 'has', 'been', 'humiliated', 'on', 'live', 'television', 'by', 'her', 'best', 'friend,', 'Connie,', ""who's"", 'been', 'sleeping', 'with', ""Birdee's"", 'husband,', 'Bill.', 'Birdee', 'tries', 'starting', 'over', 'with', 'her', 'daughter,', 'Bernice,', 'by', 'returning', 'to', 'her', 'small', 'Texas', 'hometown,', 'but', ""she's"", 'faced', 'with', 'petty', 'old', 'acquaintances', 'who', 'are', 'thrilled', 'to', 'see', 'Birdee', 'unhappy', '--', 'except', 'for', 'her', 'friend', 'Justin.', 'As', 'he', 'helps', 'Birdee', 'get', 'back', 'on', 'her', 'feet,', 'love', 'begins', 'to', 'blossom.']","['Drama', 'Romance']","['texas', 'telegram', 'despair', ""leavingone'sfamily"", 'funeral', 'costume', 'loss', 'highschool', 'judgment', 'dog', 'pond']","['SandraBullock', 'HarryConnickJr.', 'GenaRowlands']",['ForestWhitaker'],5.8,7.922716,"{'bar': 1.778, 'bfp': '/9zgnuwIK6JAc6giVsscq9H82li1.jpg', 'bh': 1152, 'bw': 2048, 'lar': 1.242, 'lfp': '/v2fYpz7A34zZ6i2g9Qr5NZTwBRg.png', 'lh': 483, 'lw': 600, 'par': 0.667, 'pfp': '/6PRFM09xjGSWpXObW87CT5JELGJ.jpg', 'ph': 2100, 'pw': 1400}"
10521,Bride Wars,"['Two', 'best', 'friends', 'become', 'rivals', 'when', 'their', 'respective', 'weddings', 'are', 'accidentally', 'booked', 'for', 'the', 'same', 'day.']",['Comedy'],"['bride', 'friendship', 'engagement', 'rivalry', 'wedding', 'familyfeud']","['AnneHathaway', 'KateHudson', 'BryanGreenberg']",['GaryWinick'],5.9,33.385429,"{'bar': 1.778, 'bfp': '/hYkV8zY1Tr62uUeCksoNlT0X8DA.jpg', 'bh': 2160, 'bw': 3840, 'lar': 7.756, 'lfp': '/xETnalmp7sgQGVETS3Vx2k740rg.png', 'lh': 557, 'lw': 4320, 'par': 0.667, 'pfp': '/eyXT8tmUoyHrg7YX1UVjmecHCWP.jpg', 'ph': 3000, 'pw': 2000}"
10762,Without a Paddle,"['Three', 'friends,', 'whose', 'lives', 'have', 'been', 'drifting', 'apart,', 'reunite', 'for', 'the', 'funeral', 'of', 'a', 'fourth', 'childhood', 'friend.', 'When', 'looking', 'through', 'their', 'childhood', 'belongings,', 'they', 'discover', 'a', 'trunk', 'which', 'contained', 'details', 'on', 'a', 'quest', 'their', 'friend', 'was', 'attempting.', 'It', 'revealed', 'that', 'he', 'was', 'hot', 'on', 'the', 'trail', 'of', 'the', '$200,000', 'that', 'went', 'missing', 'with', 'airplane', 'hijacker', 'D.B.', 'Cooper', 'in', '1971.', 'They', 'decide', 'to', 'continue', 'his', 'journey,', 'but', 'do', 'not', 'understand', 'the', 'dangers', 'they', 'will', 'soon', 'encounter.']","['Action', 'Adventure', 'Comedy', 'Thriller']","['deathofafriend', 'treasurehunt']","['SethGreen', 'MatthewLillard', 'DaxShepard']",['StevenBrill'],5.3,8.584398,"{'bar': 1.778, 'bfp': '/2EOGs4mMqA6kJFT3NEYHlLTVMm1.jpg', 'bh': 2160, 'bw': 3840, 'lar': 7.127, 'lfp': '/uYzOK5xD3ITUCLpPSN40pJP57LF.png', 'lh': 110, 'lw': 784, 'par': 0.667, 'pfp': '/xKzeJSBOMfPLtE5fzviroW4qIPo.jpg', 'ph': 1500, 'pw': 1000}"
10096,13 Going on 30,"['After', 'total', 'humiliation', 'at', 'her', 'thirteenth', 'birthday', 'party,', 'Jenna', 'Rink', 'wants', 'to', 'just', 'hide', 'until', ""she's"", 'thirty.', 'With', 'a', 'little', 'magic,', 'her', 'wish', 'is', 'granted,', 'but', 'it', 'turns', 'out', 'that', 'being', 'thirty', ""isn't"", 'as', 'always', 'as', 'awesome', 'as', 'she', 'thought', 'it', 'would', 'be!']","['Comedy', 'Fantasy', 'Romance']","['newyork', 'photographer', 'editor-in-chief', 'wish', 'michaeljackson', 'childasanadult', 'bestfriendsinlove']","['JenniferGarner', 'MarkRuffalo', 'JudyGreer']",['GaryWinick'],6.3,41.569541,"{'bar': 1.778, 'bfp': '/pZeqKRcVSoGA07lAb017h4hFeLF.jpg', 'bh': 720, 'bw': 1280, 'lar': 1.422, 'lfp': '/sp0ZZdvVKo5lPPWemfbAHlvZJyt.png', 'lh': 294, 'lw': 418, 'par': 0.667, 'pfp': '/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg', 'ph': 1500, 'pw': 1000}"
59436,Midnight in Paris,"['A', 'romantic', 'comedy', 'about', 'a', 'family', 'traveling', 'to', 'the', 'French', 'capital', 'for', 'business.', 'The', 'party', 'includes', 'a', 'young', 'engaged', 'couple', 'forced', 'to', 'confront', 'the', 'illusion', 'that', 'a', 'life', 'different', 'from', 'their', 'own', 'is', 'better.']","['Fantasy', 'Comedy', 'Romance']","['paris', 'painter', 'detective', 'basedonnovel', 'screenwriter', 'forbiddenlove', 'timetravel', 'midnight', 'nostalgia', 'past', 'sculpture', 'hemingway']","['OwenWilson', 'RachelMcAdams', 'KurtFuller']",['WoodyAllen'],7.4,43.753585,"{'bar': 1.778, 'bfp': '/b5bcKhvN6VP82U5ztNdPfOLiolD.jpg', 'bh': 1080, 'bw': 1920, 'lar': 6.228, 'lfp': '/sfoASpoC5jDEF1vfquJAbOtBDIv.png', 'lh': 342, 'lw': 2130, 'par': 0.667, 'pfp': '/4wBG5kbfagTQclETblPRRGihk0I.jpg', 'ph': 3000, 'pw': 2000}"
